app_id,app_name,review_text,review_score,review_votes
10,Counter-Strike,BEST GAME I HAVE EVER PLAYED IN MY LIFE I MOSTLY PLAY WITH MY FRIENDS ONLINE LOVE IT I WOUD RATE 5 STAR OUT OF 5,1,0
10,Counter-Strike,"Better, more addictive, and easier than CS:GO Alot of people still play it, and its counterstrike. So buy it.",1,0
10,Counter-Strike,classic!,1,0
10,Counter-Strike,:),1,0
10,Counter-Strike,"Best cs i`ve ever played. You need strong aim, hard brain and not the best computer to master this game. Played this between 2002-2009, old graphic but perfect balanced and maps with clearly edges .  Its my favoured shooter between 2000-2010. Buy and play it",1,0
10,Counter-Strike,"This will be more of a ''my experience with this game'' type of review, because saying things like ''great gameplay'' will not suit something I've experienced with Counter-Strike. Here you go:  I remember back in 2002 I was at a friend's house and he was playing a game. I didn't know the name of the game nor I had internet to find it. A few weeks passed by and another friend came over and he didn't have a computer, so he brought a disc with a game in it. He told me that it was one of the best games and from that very moment I knew that it is going to be the game I saw at the other friend's house. When I saw the Counter-Strike logo I was filled with gamegasm (?) and I was so happy. I don't remember a day when I was so happy like back then. So, the journey started. I was playing it hardcore. Made friends, clans, was involved in communities and even made two myself. Counter-Strike is my first game which I played competitively and it was a whole experience. Playing public servers and maybe some servers with mods was very fun, but playing it competitively made it very intense and stressful. In a pleasant way, ofcourse.  Shooters these days try to be different, advanced in a way. Sometimes the most simple games like Counter-Strike are the ones that live to this day. Also, there are plenty of mods to keep your attention to this game. The gameplay is very simple - defend as a Counter-Terrorist, attack as a Terrorist to plant the bomb or save the hostages as a CT. I am sure most of you already know this and I doubt there are gamers that haven't heard or know the gameplay of Counter-Strike, so I am sharing here more of my experience.  I wish I could find my CS Anthology account which I've lost since 2008. So, I decided I am going to buy this game again and here you go - more than a thousand hours played. I still play it from time to time to this day and it brings back many great memories and I sometimes even stumble upon people I've played with years ago. I think Counter-Strike changed gaming in a major way and we wouldn't have many games like we have today, if this game wouldn't exist.  I am sure many of people already have played games like CS:GO, but never the roots. I doubt any of you will play it for more than an hour, because it's much more simple and it differs a lot in my opinion from CS:GO and modern games.  I am glad that I lived through the golden era of shooters and if I'd have to rate it, it'd 10/10 ofcourse,",1,0
10,Counter-Strike,"This first person shooting game is quite good. but the developers might have worked on the Bugs. Its pretty much addictive. Best for LAN gaming, less suitable for Internet gaming in India",1,0
10,Counter-Strike,"Old school fps game,",1,0
10,Counter-Strike,"It's a must have, no question asked. If you don't own it, go to the nearest mirror, slap yourself, look how stupid you look. Once you're done with this bad advice I gave you, return to your computer &amp; add the game to your Steam cart &amp; purchase it right away. [Don't do tomorrow what can be done today.]",1,0
10,Counter-Strike,The best CS of all. (excluding 1.5 - that was the actual best),1,0
10,Counter-Strike,"the one and only, forever &lt;3",1,0
10,Counter-Strike,This game is LIFE! &lt;3 CS 1.6 forever green !,1,0
10,Counter-Strike,!!!!!! ,1,0
10,Counter-Strike,"What is there really to be said about this game? It's Counter-Strike! It's where all games get their inspiration from. It's what all the best shooters aim to be. It's been out since 1999 and is still more popular than all of the current games out there. This game will never die, will never lose it's fan base and will always be the best. If you have to think about buying this game then chances are you are some Halo or COD fanboy who can't handle REAL gaming on PC.",1,0
10,Counter-Strike,:),1,0
10,Counter-Strike,Love CS!,1,0
10,Counter-Strike,Counter-Strike is a classic team-based multiplayer game combining fast gameplay with a simple map system of planting/defusing bombs and rescuing/holding hostages. The game established many basic multiplayer features that are now taken for granted in newer multiplayer games.,1,0
10,Counter-Strike,Best of the best! ^_^,1,0
10,Counter-Strike,"ok, i love the game, but i kinda messed up the resolution, and now it makes my game huge and i cant see most of the screen. what do i do to fix it? ",1,0
10,Counter-Strike,Old but gold!,1,0
10,Counter-Strike,This games community is not that ruined as its rivals,1,0
10,Counter-Strike,"go back in time and play this pile of ♥♥♥♥ game, yes please.",1,0
10,Counter-Strike,Graphics Does'nt Matter,1,0
10,Counter-Strike,;),1,0
10,Counter-Strike,let's come back to the best game ;D ,1,0
10,Counter-Strike,:) ,1,0
10,Counter-Strike,Quite simply the best first person shooter.,1,0
10,Counter-Strike,I think this is the game I have played most in my lifetime of gaming and I thank Valve for keeping it updated throughout this whole time. You will always be remembered!,1,0
10,Counter-Strike,"its very fun game , but its hard for newbies",1,0
10,Counter-Strike,The Chess of FPS,1,0
10,Counter-Strike,A classic. Can't beat it,1,0
10,Counter-Strike,"If you love intense, enjoyable, and competitive FPS games then this is the game for you, Why you may ask? It is one of the most decorated Shooter games of the 20/21st centuries.",1,0
10,Counter-Strike,"Still great, after so many years.",1,0
10,Counter-Strike,"Very fun game, I played it a lot when I was much younger.  child memories right here",1,0
10,Counter-Strike,Nice game,1,0
10,Counter-Strike,"Great game! I never played it much because of other great counter-strikes but I wish I had, out of all of these I have enjoyed this the most, high fps, decent graphics and simplistic. Good game to enjoy with friends and is totally worth the money, if not it is worth more! Just because it came out in 2000 doesn't mean you have to stop caring. CS:GO is good but no game is ever better than this!",1,0
10,Counter-Strike,i love this game but now iam going to cs.go bay cs,1,0
10,Counter-Strike,this game is made by gods never take many hours to multyplayer mmorpg games exept but esteque fps truth is very good game,1,0
10,Counter-Strike,Classic and still played,1,0
10,Counter-Strike,"The original that started it all, Counter-Strike paved the way for future competitive online-multiplayer shooters, as well as the modding community. It may not be as big as Global Offensive, but it sure is fun in the current year.",1,0
10,Counter-Strike,one of the best cybergame!,1,0
10,Counter-Strike,Nice game!,1,0
10,Counter-Strike,Nice game for people who have got a wooden PC like me...,1,0
10,Counter-Strike,I liked this game,1,0
10,Counter-Strike,Still playing!,1,0
10,Counter-Strike,Almost all the games that I have in the library - excellent. In a review on Counter-Strike GO I have already stated my opinion.,1,0
10,Counter-Strike,Very nice ... oldschool game,1,0
10,Counter-Strike,.. ,1,0
10,Counter-Strike,This is a great game. Very different from go,1,0
10,Counter-Strike,.,1,0
10,Counter-Strike,My favorite game of all TIME,1,0
10,Counter-Strike,"old game, but still good. ;3",1,0
10,Counter-Strike,AWESOME GAME !! IN THE WORLD LOVE TO PLAY IT ! :D,1,0
10,Counter-Strike,132,1,0
10,Counter-Strike,.,1,0
10,Counter-Strike,Thanks for the memories.. ♥,1,0
10,Counter-Strike,"The most classic FPS game. Counter-Strike is a mod of the legendary Half-Life by Valve. Even if it was released at 1999, people still play it due to its essential playabillity. It contains a lot of different gamemodes and you can easily learn how to play it. I recommend it.",1,0
10,Counter-Strike,It's bestial game!,1,1
10,Counter-Strike,recomand !,1,0
10,Counter-Strike,It's very simple and is the best,1,1
10,Counter-Strike,Best game in the history!  1.6 Never die!,1,0
10,Counter-Strike,Old but gold,1,0
10,Counter-Strike,Old is gold :),1,0
10,Counter-Strike,The best action FPS game ever made. Hands down. 10/10 Would play another 1k hours.,1,0
10,Counter-Strike,Better than source,1,0
10,Counter-Strike,15 years later and it's still kickarse.,1,0
10,Counter-Strike,"The Greatest Game Ever Created, My Childhood. I'll always have a spot in my heart for 1.6 If 1 review has every lead you to try a game, let this be the one, you're not a gamer until you've played Counter-Strike 1.6 PERIOD.",1,0
10,Counter-Strike,♥♥♥♥♥♥,1,0
10,Counter-Strike,3123213,1,1
10,Counter-Strike,PRO's KA ADDDDA... :P,1,0
10,Counter-Strike,Ahh... Good old times.,1,0
10,Counter-Strike,rekt.  play cs go xD,1,0
10,Counter-Strike,First game i got on steam. played it so much. best version of counter-strike no doubt.,1,0
10,Counter-Strike,This game is classic. 10/10 -RamboBiscuit,1,0
10,Counter-Strike,"Been playing Counter-Strike for years, although I've never seen a Counter-Strike game in which the 'Terrorists' are caucasian I must say they're still fun games. The X-Box version had the 'terrorists' be oriental, which made me question the game slightly, but it does not ruin the fun factor. Would recommend to anyone who enjoys games. Why buy 'COD' when you can buy this wonderful timeless game that doesn't cheat you of your money but makes it worthwhile, get bored? Lots of custom servers to play. Enjoy.",1,0
10,Counter-Strike,Skins are free. I now have a Bayonet. 10/10 better than csgo,1,0
10,Counter-Strike,Probably the best shooter ever.,1,0
10,Counter-Strike,if only people played it,1,0
10,Counter-Strike,I really miss this game :(,1,0
10,Counter-Strike,old school :),1,0
10,Counter-Strike,.,1,0
10,Counter-Strike,!!!!!!!!!!!!!!!!!!!,1,0
10,Counter-Strike,Every one that plays this game is not english. period.,1,0
10,Counter-Strike,this game totally isnt outdated!  1/10 would fire in and/or outside a hole again,1,0
10,Counter-Strike,Here's my 12 word review for this beautiful game. Every time i play this it takes me back to my childhood.,1,0
10,Counter-Strike,12,1,0
10,Counter-Strike,not as awful as the other ones,1,0
10,Counter-Strike,;),1,0
10,Counter-Strike,My Love &lt;3,1,0
10,Counter-Strike,Best game ever confirmed I give it 9/11 doritos ALAHU AKBAR,1,0
10,Counter-Strike,,1,0
10,Counter-Strike,The definitive shooter that pioneered the online genre as you know it today...,1,0
10,Counter-Strike,"Wat can i say, if u love fps games, playing with friends, having fun, crusing people and saying evey better player who is better than u a hacker....then this is the perfect game for u :P",1,0
10,Counter-Strike,now thats a classical childhood game,1,0
10,Counter-Strike,It's a classic!,1,0
10,Counter-Strike,this game is so gud i just luv 2 play with my friends  this game is intence fun not easy but not to hard easy to get the hang of  i think counter strike is like the mother of shooting games its everything realistic  no regen health bullets kill fairly fast 2 forces doing many objectives  and i just luv this game so much i can name all the good reasons ,1,0
10,Counter-Strike,Fun but when i try to move it doesnt let me but when it does its fun (it lets me move5% of the time),1,0
10,Counter-Strike,lots of fun !!,1,0
10,Counter-Strike,"My Grandfather smoked his whole life. I was about 10 years old when my mother said to him: 'If you ever want to see your grandchildren graduate, you have to stop immediately!'. Tears welled up in his eyes when he realized what exactly was at stake. He gave it up immediately. Three years later he died of lung cancer. It was really sad and destroyed me. My mother said to me: 'Don't ever smoke. Please don't put your family through what your Grandfather put us through.' I agreed. At 28, I have never touched a cigarette. I must say, I feel a very slight sense of regret for never having done it, because this game gave me cancer anyway.",1,1
10,Counter-Strike,THIS GAME SHOULD BE REQUIRED ATLEAST 100HOURS LOGGED BEFORE ANYONE CAN PLAY CSGO.,1,0
10,Counter-Strike,8/8,1,0
10,Counter-Strike,"This game is 16 years old still has all it's glory as the old days still one of the best FPS's ever and second on my list of all time favorites, and even after 16 years the game is still being played at a large rate, Highly recommend this game, if you can master this work of art you can just about be a master at any other FPS",1,0
10,Counter-Strike,Nice game :),1,0
10,Counter-Strike,Good old Counter-Strike... We won't forget!,1,0
10,Counter-Strike,#1,1,0
10,Counter-Strike,nice oldschool game :D,1,0
10,Counter-Strike,"This game is a bit old, sure, but it was revolutionary back in its day. The first time I played this, I was hooked - both into Counter-Strike, and Steam as a whole. I love the simple yet complicated game-play. Brilliant, fast-paced multi-player action, with also single-player (and co-op) missions for Counter-Strike: Zero lets you experience quite a rush. If you enjoy this title, be sure to pick up the later CS titles, too; Global Offensive and Source. Definitely recommend this to everyone, both young and old, new and experienced.",1,0
10,Counter-Strike,World's Number 1 online action game.,1,0
10,Counter-Strike,good old 1.6 love is in the air &lt;3,1,0
10,Counter-Strike,Wordless... 10/10,1,0
10,Counter-Strike,bought it. played it. got it taken off me for some reason.   I would buy again.,1,0
10,Counter-Strike,"Classic, simply beautifull. This is where it all began.",1,0
10,Counter-Strike,My childhood in this game &lt;3,1,0
10,Counter-Strike,"You never heard about Counter-Strike? wah, lol.",1,0
10,Counter-Strike,This game actualy take my Life :v i cant stop playing it since i kicked my enemys a$$ out ! to all who say 10/10 dont make me laugh it deserve more than 999999999999999/10 you fools !  its all about good memories &lt;3 love yA,1,0
10,Counter-Strike,"Servers that include boats, but sometimes...",1,0
10,Counter-Strike,Wall banged through an entire concrete building. 10/10,1,0
10,Counter-Strike,I hate this game. 10/10 would play again.,1,0
10,Counter-Strike,"I have been playing 1.6 before, now it's kinda memories for me.",1,0
10,Counter-Strike,A classic. Amazing game,1,0
10,Counter-Strike,The best shooter !,1,0
10,Counter-Strike,PLaying it for 15 years years and will play it for 15 more!,1,0
10,Counter-Strike,Best childhood Game Still Playing with Homies Still Better Than COD And It's Better Than csgo,1,0
10,Counter-Strike,You should get this game not the best graphics but its fun.,1,0
10,Counter-Strike,123,1,0
10,Counter-Strike,My childhood in one game.,1,0
10,Counter-Strike,Nice Game &lt;3 I Like It :D,1,1
10,Counter-Strike,after the many hours i've spent playing this game i can say for sure this is definately worth your time and money,1,1
10,Counter-Strike,*_*,1,0
10,Counter-Strike,"Lot's of Fun in this classic CS, brings back Nostalgic days when i played it back in a LAN room, EXPECT A CLASSIC FPS FIRST PERSON SHOOTER!",1,0
10,Counter-Strike,old but gold,1,0
10,Counter-Strike,I heard that when i was made it was a huge succsess and now it's still popular. :D,1,0
10,Counter-Strike,"I liked it, but now it lacks a player community. Fun, Good and aweosme! ",1,0
10,Counter-Strike,BEST GAME OUT ! ,1,0
10,Counter-Strike,Good game. Classic :),1,0
10,Counter-Strike,"Time to say goodbye to the grandpa! :) However, it is one of the most popular online games ever.",1,0
10,Counter-Strike,Greatest game of its time!,1,0
10,Counter-Strike,"Based off of the acclaimed Half-Life mod, Counter-Strike is one of the most beloved FPS is recent memory. A team based tactical shooter with a simple concept but complex way of using it. For any Counter-Strike collector, you have to get the original!",1,0
10,Counter-Strike,One of the best first person game,1,0
10,Counter-Strike,counter strike is my life.,1,0
10,Counter-Strike,AWESOME MUST HAVE :D,1,0
10,Counter-Strike,"Fells good to play the original. Still hard at times because CS:GO is many years after this game, but fells good to play!",1,0
10,Counter-Strike,Is incredible game!!!!! :))))),1,0
10,Counter-Strike,♥♥♥♥ !,1,0
10,Counter-Strike,"Although i have minimal play time on this game, its because i play CSGO a lot more but this game was a blast to play as even though it has low resolution, it brings fun in a nut-shell however if you love CSGO this one is a bit more complex. The slight lag you may get doesn't matter as its minimal. 9.5/10",1,0
10,Counter-Strike,"if you like team based strategy and some good ol' fps ♥♥♥♥, this b the game for u mon",1,0
10,Counter-Strike,..,1,0
10,Counter-Strike,"the most legendary game of all time it was released in 1999, but players do play in 2015 so the game itself tells alot about it. moreover it's version r updated about every 4 to 5 years latest is now i think is COUNTER STRIKE GLOBAL OFFENSE . some of the most famous players were markeloff,potty,get_right,guardian nd some famous teams were - NAVI, SK GAMING, etc. in india there r teams like NSD who won asian champoinship from 2006 to 2012 till cs go released . it was now suffering from DDOS attack in india nd because of that players r shifting to csgo.  THANKYOU",1,0
10,Counter-Strike,i love this game!,1,0
10,Counter-Strike,"Anyone else feel the need to Look through the Ironsight, or Downsights ? When playing a CS Game ?",1,0
10,Counter-Strike,This game is very good to play on low-power PC since it is old and it even can make you better at CS:GO since the basic gameplay mechanics are extremely similar. I use this game as something to do with my ADHD hands while listening to music which i find to be great (just turn the game sound down and join a Deathmatch Server),1,0
10,Counter-Strike,Humm.. #REKT?!,1,0
10,Counter-Strike,Great shoot game!,1,0
10,Counter-Strike,.,1,0
10,Counter-Strike,5*,1,0
10,Counter-Strike,playing since 2009 &lt;3,1,0
10,Counter-Strike,Old ain't bad!,1,0
10,Counter-Strike,I have made screen resolution to widescreen so i m not able to reduce it pls help!!!!!!,1,0
10,Counter-Strike,"One of my first games, I LOVE IT  (but still I prefer cs:go, because its refreshed version)",1,0
10,Counter-Strike,og cs is god,1,0
10,Counter-Strike,I love this game 100000 / 1,1,0
10,Counter-Strike,IT's Really FUN,1,0
10,Counter-Strike,"An original classic, Counter-Strike. Even though on my old account I only had 400 hrs compared to my 1,200 on Source, This game was still amazing. Now, CS:GO will take over, but I still enjoy playing 1.6 every once and a while.",1,0
10,Counter-Strike,gr8...still needs better graphics,1,0
10,Counter-Strike,:* this game,1,0
10,Counter-Strike,classic and still fun to play,1,0
10,Counter-Strike,I really like this game.,1,0
10,Counter-Strike,"Awesome game, luv it",1,0
10,Counter-Strike,Been playing it since it came out...,1,0
10,Counter-Strike,"I spent a better part of my childhood playing this game, back before Steam became the ubiqitious gaming medium (read: Valve's money-making lovechild) for 'shut up and take my damn money'. How can I describe this game? What one phrase summarizes the ostensive thrust of epic time sink that is Counter-Strike?   Easy - 'just one more round!' And the whirlpool of regret washes over you as dusk turns to dawn and you realize that you didn't study for your freakin' biology exam. For shame. Too bad this box isn't large enough to contain my stories of grand LAN parties. Needless to say, this was an amazing game.  Though after years passing, the humor lies in sadness that the same 13 year olds that I left behind are still playing.. Worse yet, they're being domineered by server admins who are exactly 1 year older! (I figure a bedtime extension merits you the ability to ban &amp; kick players).  So yeah, before the new CS comes out, spend some time acquainting yourself with this FPS tour de force.",1,0
10,Counter-Strike,pretty fun except for them hackers on gun game.,1,0
10,Counter-Strike,"I've been playing since the days before steam. I've spent hours upon hours playing and I still talk to some clan-mates from our 'CAL' days. Great times, great game.",1,0
10,Counter-Strike,! :),1,0
10,Counter-Strike,Legendary game!,1,0
10,Counter-Strike,"I played it a lot many years ago. Now, I returned to it. Since I am grown up man, I feel like computer games are not important in my life anymore. BUT!!! I played Counter-Strike again, after 6 years... and... it's still on. It's still so brilliant and addictive and genius. Really, I like it, I LOVE IT!!! I never forget about it. I am acting like a counter-strike-teenage-boy again and I fell I made a right decision, returning back to this game...",1,0
10,Counter-Strike,Amazing game for very fast FPS actions !,1,0
10,Counter-Strike,Still the best CS,1,0
10,Counter-Strike,250 hours of playing pixelated CS:GO.,1,0
10,Counter-Strike,eah,1,0
10,Counter-Strike,Russians:The game,1,0
10,Counter-Strike,It can run on my beast Windows 98 Machine 10/10,1,1
10,Counter-Strike,Fire in the hole!,1,0
10,Counter-Strike,Nice game !,1,0
10,Counter-Strike,The best game of all times,1,0
10,Counter-Strike,greatest fps of all time. rip     ,1,0
10,Counter-Strike,any one help me my cs is not installed any one suggetion me.................. :P :D ,1,0
10,Counter-Strike,"Well, best game ever. cant stop myself playing it.",1,0
10,Counter-Strike,"The CS 1.6 Community is 90% Mexican, 9% Russian, and 1% English",1,1
10,Counter-Strike,"Counter-Strike is just simply one of the best FPS games out there in the PC Gaming Industry! Trust me, it's really worth buying! same goes with it's sequels :D",1,0
10,Counter-Strike,"Before there was a Call of duty. Before there was a Battlefield, Before there was a Halo. There was one multi player FPS that reigned supreme. Because all the new comers migrate to CS GO, the community is made up of mostly older, more mature people.",1,0
10,Counter-Strike,old school rocks ofcourse :),1,0
10,Counter-Strike,"Had over 9000+ hours on this game on an alternative account. A really GREAT FPS i totally recommend a game like this, any Counter-Strike actually is good.",1,0
10,Counter-Strike,The best game ever.,1,0
10,Counter-Strike,I have a lot of hours on non-steam version. COUNTER STRIKE FOREVER!,1,0
10,Counter-Strike,"¨One of the best shooter games in the world, the master piece that made Valve go to the stars and kick some Treyarch asses¨",1,0
10,Counter-Strike,AHA POLECAM TO GOWNo,1,0
10,Counter-Strike,"This game ruined my life. Played beta-1.5 30 hours at a time. Easily have hours clocked in the 6 digits between versions, just not on this steam account. Stopped going to school. Stopped eating. Dropped out",1,0
10,Counter-Strike,"Wow.  This is a game I grew up with and it's one of the most popular online first-person-shooters out there, or atleast; it used to be. The game was everywhere, and it had its reasons to. This was the game that was seen on the computer screens of the LAN parties, tournaments and other major computer related events.  It's action-packed, skill-based and it had a huge following. Even today you may find lots of server filled with players. The gameplay surrounds around you and your team. If you play the 'DE maps' you're a terrorist, you must plant the bomb and make sure that the CT's won't defuse it and if you're in the CT team, you must defuse the bomb before it goes off. If you play the 'CS maps' you must rescue the hostages as a CT and if you're on the terrorist team you must keep the hostages held-up and eliminate any CT that tries to stop you. Any round can also be won by eliminating the opponents.  This game spawned a franchise and will always be remembered as one of the starting grounds of multiplayer, teambased first-person-shooters.  The game is from 2000 and is outdated by its succesor; Global Offensive. But if you're into old games, you should check this out but I highly doubt you haven't heard of this game before.",1,0
10,Counter-Strike,Legendary.,1,0
10,Counter-Strike,Rabadabum. cs is still alive.,1,0
10,Counter-Strike,Nice game,1,0
10,Counter-Strike,fun for the 3 seconds of each round i'm alive for.,1,0
10,Counter-Strike,i remember when i was in high school playing this ahhh the good ol days where you could play a match without being threatend to be swatted anyhow carry on playing the game,1,0
10,Counter-Strike,After a long break i decided to download CS and see if it's still alive. It is... barely. All these years on and still the best game ever created. Good memories! Better than any CS games that followed. They just don't make games like this anymore. CS:GO is a joke next to this classic.,1,0
10,Counter-Strike,The original classic at its best!,1,0
10,Counter-Strike,"BIG UP, stole 10 years of my life",1,0
10,Counter-Strike,1.6,1,0
10,Counter-Strike,This game is one of my all time favorites. 10/10,1,0
10,Counter-Strike,5 years back was really addictive game. 10/10,1,0
10,Counter-Strike,THIS GAME WILL REMAIN THE BEST FOREVER! Trust me :D,1,0
10,Counter-Strike,"A Classic Combat and Strategic VideoGame, Everyone remembers playing Counter-Strike after School.",1,0
10,Counter-Strike,i cant find the skins i bought valve why,1,0
10,Counter-Strike,"This will be more of a ''my experience with this game'' type of review, because saying things like ''great gameplay'' will not suit something I've experienced with Counter-Strike. Here you go:  I remember back in 2002 I was at a friend's house and he was playing a game. I didn't know the name of the game nor I had internet to find it. A few weeks passed by and another friend came over and he didn't have a computer, so he brought a disc with a game in it. He told me that it was one of the best games and from that very moment I knew that it is going to be the game I saw at the other friend's house. When I saw the Counter-Strike logo I was filled with gamegasm (?) and I was so happy. I don't remember a day when I was so happy like back then. So, the journey started. I was playing it hardcore. Made friends, clans, was involved in communities and even made two myself. Counter-Strike is my first game which I played competitively and it was a whole experience. Playing public servers and maybe some servers with mods was very fun, but playing it competitively made it very intense and stressful. In a pleasant way, ofcourse.  Shooters these days try to be different, advanced in a way. Sometimes the most simple games like Counter-Strike are the ones that live to this day. Also, there are plenty of mods to keep your attention to this game. The gameplay is very simple - defend as a Counter-Terrorist, attack as a Terrorist to plant the bomb or save the hostages as a CT. I am sure most of you already know this and I doubt there are gamers that haven't heard or know the gameplay of Counter-Strike, so I am sharing here more of my experience.  I wish I could find my CS Anthology account which I've lost since 2008. So, I decided I am going to buy this game again and here you go - more than a thousand hours played. I still play it from time to time to this day and it brings back many great memories and I sometimes even stumble upon people I've played with years ago. I think Counter-Strike changed gaming in a major way and we wouldn't have many games like we have today, if this game wouldn't exist.  I am sure many of people already have played games like CS:GO, but never the roots. I doubt any of you will play it for more than an hour, because it's much more simple and it differs a lot in my opinion from CS:GO and modern games.  I am glad that I lived through the golden era of shooters and if I'd have to rate it, it'd 10/10 ofcourse,",1,0
10,Counter-Strike,Great game for practicing FPS skills,1,0
10,Counter-Strike,This game is realy good! Old but gold!,1,0
10,Counter-Strike,...,1,0
10,Counter-Strike,The mother of all FPS The gameplay is so perfect giving the player the whole control over the character's movement at all times that it tests the players skills. It's a perfect example of a game which is easy to learn but hard to master,1,0
10,Counter-Strike,ABSOLUTLY GOOD GAME! I can jump now 255 CountJump 3 Strafes 100 Sync!  Good game with bugs :F,1,0
10,Counter-Strike,"Get on a non-steam server. Wreck everyone. Get banned/destroyed.  10/10 would give my soul again.  P.S these hours are just on steam, i've recently purchased this game, i've played since when i was 4 years old, like 20 hours a week, so 602 hours is just like a .. extra i've played, now i'm 16 years old.",1,0
10,Counter-Strike,Cool game),1,0
10,Counter-Strike,"Vey interesting and good fps game, you all should try this classic game",1,0
10,Counter-Strike,I Love This Game :D Playing Since 2010,1,0
10,Counter-Strike,!,1,0
10,Counter-Strike,,1,0
10,Counter-Strike,"One of the best FPS's ever created, while obviously being old &amp; CSGO being the new stuff, there are still small &amp; nice communities left on 1.6 making it worth playing still.",1,0
10,Counter-Strike,"Great classic created by good developers, the CS community is still strong today.",1,0
10,Counter-Strike,Best shooter from 2000 till now. Like everything.,1,0
10,Counter-Strike,"Played with middle aged woman from Yorkshire, UK. Thought I was playing Second Life.",1,0
10,Counter-Strike,"It's nothing like CS;GO as far as mechanics go. I say this because of how you control your character and spray control seems to be very different. The AK-47 has completely random spray pattern. It's not consistent! However the game itself is good, and provides a fair challenge for those who consider themselves to be good at CS;GO. Trust me, you will struggle at first.",1,0
10,Counter-Strike,Best shooting game ever &lt;3,1,0
10,Counter-Strike,Nice game :),1,0
10,Counter-Strike,best Counter Strike out there screw CSS! even with CS:GO i still think Cs.16 is still the best,1,0
10,Counter-Strike,Best work till now from valve :D,1,0
10,Counter-Strike,Nice game!!!!!!!! ,1,0
10,Counter-Strike,A very well made FPS. The grand father of CS:GO  It has a lot of bugs indeed but sometimes it's cool to play with a bunch of old friends :-),1,0
10,Counter-Strike,"So, this game have poor graphics and it's really old, but it still awesome.  This game is based on strategy team work game, that's why i love Counter Strike games.  Yes ... almost all FPS are based on teamwork. But Counter Strike 1.6 is special, you play just for play (no rewards), here you can improve your teamwork to play other games, for example! Or you can simply kill players with no reason... The community have already sent some funny mods for this game and it's currently running in some servers you can join (Zombie Mode, Deathrun, Jailbreak,...). Repetitive? Well it depends on you, if you play all time in the same map in same gamemode, of course is repetitive, but if you make pcw(team/clan war) with your friends in alternated maps, the game will never be repetitive.",1,0
10,Counter-Strike,Still the best FPS,1,0
10,Counter-Strike,may be old but still fun if ya want to play CS GO with out the items and just play then ya better get this or source its way more worth it . the graphics suck but the gameplay makes up for it,1,0
10,Counter-Strike,,1,0
10,Counter-Strike,Awesome GAME ! &lt;3 (y) I LUV THIS GAME &lt;3 THE BEST GAME EVERRRRRRRRRRRRRRRR !,1,0
10,Counter-Strike,Counter strike is a game that teaches you how to use your eyes to there full potential. You must be a fast thinker and good at stratigic thought. I have NEVER enjoyed a game as much as i do with cs,1,0
10,Counter-Strike,I ♥♥♥♥ing love these maps. SV_GRAVITY 0 *yayyyy* Brings back memories but I'm glad I got to play it when it was first released. Definitely unbeatable.,1,0
10,Counter-Strike,.,1,0
10,Counter-Strike,before switching to CS:GO this was one of the best CS ever :),1,0
10,Counter-Strike,Running and shooting has never felt so easy.,1,0
10,Counter-Strike,Cool oldschool FPS game,1,0
10,Counter-Strike,"I don't remember how I managed to log this many hours into this, I do not remember at what point in my life this was. Irregardless, timeless classic from what I remember.",1,0
10,Counter-Strike,The best,1,0
10,Counter-Strike,Good multiplayer shooter! Very fun.,1,0
10,Counter-Strike,"Spent thousand hours on the good ol' 1.5... Nearly failed several school years, I regret nothing",1,1
10,Counter-Strike,the game of heros,1,0
10,Counter-Strike,its ok game,1,0
10,Counter-Strike,"BEST GAME EVER MADE, with the exception of previous versions like 1.5. I've been playing this game since internet cafes were prevalent and I STILL can't get enough.",1,0
10,Counter-Strike,Doesn't crash in 4k 10/10,1,0
10,Counter-Strike,10/10  Would get wrecked by Russians any day.,1,0
10,Counter-Strike,OH MY GOD BEST GAME EVER I HAVE SPENT MORE THAN 1000 HOURS ON THIS AND IT CLEARED MY RECORD TIME OF HOW MUCH I WAS ON PLAYING THIS GAME AND I GOT VAC BANNED FROM THIS GAME TOO OH MY GOD I LOVE THIS GAME ITS THE BEST,1,0
10,Counter-Strike,"The first ever Counter-Strike game that started it all ! The game that marked a generation and taught us that we can run faster with a knife,you will not regret buying this game.   Score: 10/10",1,0
10,Counter-Strike,No matter for how long you play it.. you'll end up playing it everyday! :D,1,0
10,Counter-Strike,Might be the best game ever made in the history of FPS shooters! 10/10,1,0
10,Counter-Strike,It's alright so far,1,1
10,Counter-Strike,...,1,0
10,Counter-Strike,this game is not bad and a classic,1,0
10,Counter-Strike,One of the best game ever made!,1,0
10,Counter-Strike,Awesome FPS game. Low graphic requirement and nice controls.,1,0
10,Counter-Strike,The best game !,1,0
10,Counter-Strike,i like this game so much but sometimes there is some noobs who cheat in this game who will make hate this game,1,0
10,Counter-Strike,Nice game .,1,0
10,Counter-Strike,"Counter Strike is like Life to me ,,, i am nothing without it and the best part that because of steam it makes it more safer to play thanks valve For making such an awesome game!!!",1,0
10,Counter-Strike,reakemduyou bleat',1,0
10,Counter-Strike,this is the best game i play before cs:go  i recomand it because it has everithing do you need when you are tired,1,0
10,Counter-Strike,1.6 the game i was competitive in :),1,0
10,Counter-Strike,Second best game,1,0
10,Counter-Strike,Classic. Probably the best CS.,1,0
10,Counter-Strike,GooD Game. as wellas one of my fav games..!! Nyc work..!!,1,0
